0 0.975351 -0.000161642
1 1.35623 -0.000337674
2 1.48116 5.13147e-05
3 1.51068 0.001831
4 1.50523 0.00466128
5 1.4915 0.00786391
6 1.47216 0.0113346
7 1.45093 0.014892
8 1.42704 0.0186367
9 1.40215 0.0224625
10 1.37585 0.0264129
11 1.34923 0.0304427
12 1.32205 0.0345597
13 1.29516 0.038757
14 1.26843 0.0430024
15 1.24257 0.0473143
16 1.2175 0.0516382
17 1.19372 0.0560095
18 1.17107 0.0603631
19 1.14988 0.0647441
20 1.12988 0.0690843
21 1.11123 0.0734323
22 1.0936 0.0777203
23 1.07704 0.0819962
24 1.06123 0.0861949
25 1.04618 0.0903627
26 1.03159 0.0944402
27 1.01745 0.098473
28 1.00352 0.102409
29 0.989815 0.106295
30 0.976126 0.110086
31 0.962509 0.113828
32 0.9488 0.117481
33 0.935085 0.121089
34 0.921241 0.124617
35 0.907379 0.128103
36 0.893408 0.131513
37 0.879456 0.13488
38 0.865453 0.138171
39 0.85153 0.141416
40 0.837633 0.144582
41 0.823888 0.147695
42 0.810244 0.150725
43 0.79682 0.153696
44 0.783563 0.156579
45 0.770581 0.159398
46 0.757818 0.162128
47 0.74537 0.16479
48 0.733177 0.167363
49 0.721324 0.169867
50 0.709748 0.172283
51 0.698522 0.174631
52 0.687584 0.176894
53 0.676996 0.17909
54 0.666696 0.181204
55 0.656738 0.183255
56 0.647061 0.185228
57 0.637713 0.18714
58 0.628634 0.188979
59 0.619867 0.190761
60 0.611354 0.192474
61 0.603134 0.194134
62 0.595153 0.195729
63 0.587445 0.197275
64 0.579958 0.198761
65 0.572727 0.200201
66 0.565701 0.201585
67 0.558912 0.202927
68 0.552313 0.204217
69 0.545935 0.205468
70 0.539734 0.206671
71 0.533737 0.207839
72 0.527905 0.208962
73 0.522264 0.210052
74 0.516776 0.211101
75 0.511466 0.212121
76 0.506299 0.213102
77 0.501299 0.214055
78 0.496432 0.214974
79 0.49172 0.215867
80 0.487134 0.216728
81 0.482692 0.217565
82 0.478368 0.218372
83 0.474179 0.219158
84 0.470099 0.219916
85 0.466146 0.220654
86 0.462295 0.221367
87 0.458563 0.222061
88 0.454925 0.222731
89 0.451397 0.223385
90 0.447957 0.224016
91 0.444621 0.224632
92 0.441366 0.225228
93 0.438207 0.225809
94 0.435124 0.226371
95 0.43213 0.226919
96 0.429208 0.22745
97 0.426369 0.227968
98 0.423596 0.22847
99 0.420902 0.22896
100 0.41827 0.229434
101 0.415712 0.229896
102 0.413214 0.230344
103 0.410787 0.230781
104 0.408417 0.231202
105 0.406115 0.231613
106 0.40387 0.232009
107 0.401691 0.232393
108 0.399568 0.232762
109 0.39751 0.233119
110 0.395508 0.233459
111 0.393571 0.233784
112 0.391689 0.234089
113 0.389873 0.234376
114 0.388112 0.234639
115 0.386415 0.234875
116 0.384774 0.235078
117 0.383197 0.235242
118 0.381674 0.235356
119 0.380215 0.235412
120 0.37881 0.235392
121 0.377468 0.235282
122 0.37618 0.235059
123 0.374954 0.2347
124 0.373784 0.234174
125 0.372678 0.233451
126 0.371631 0.23249
127 0.370653 0.231254
128 0.36974 0.229698
129 0.368904 0.227777
130 0.368143 0.225445
131 0.367471 0.222658
132 0.366889 0.219372
133 0.366411 0.215552
134 0.36604 0.211164
135 0.365792 0.206188
136 0.365672 0.20061
137 0.365694 0.194431
138 0.365864 0.187664
139 0.366196 0.180336
140 0.366695 0.172486
141 0.367373 0.164168
142 0.368232 0.155448
143 0.369281 0.146403
144 0.370521 0.137115
145 0.371956 0.127676
146 0.373583 0.118176
147 0.375402 0.108711
148 0.377408 0.09937
149 0.379596 0.0902384
150 0.381957 0.0813936
151 0.384484 0.0729057
152 0.387164 0.0648328
153 0.389988 0.0572239
154 0.392942 0.0501153
155 0.396014 0.0435343
156 0.399191 0.0374964
157 0.40246 0.0320096
158 0.405807 0.0270727
159 0.409222 0.0226795
160 0.41269 0.0188173
161 0.416201 0.0154715
162 0.419744 0.0126236
163 0.423309 0.0102561
164 0.426887 0.00834987
165 0.43047 0.00688849
166 0.434049 0.00585588
167 0.437619 0.00523947
168 0.441172 0.00502795
169 0.444702 0.00521375
170 0.448204 0.00579063
171 0.451673 0.00675566
172 0.455104 0.00810676
173 0.458491 0.0098443
174 0.46183 0.0119687
175 0.465117 0.0144817
176 0.468345 0.0173843
177 0.471512 0.0206777
178 0.474611 0.0243614
179 0.47764 0.0284347
180 0.480592 0.0328943
181 0.483466 0.0377359
182 0.486255 0.0429526
183 0.488958 0.0485364
184 0.49157 0.0544764
185 0.494092 0.0607608
186 0.496519 0.0673752
187 0.498851 0.0743045
188 0.501088 0.0815316
189 0.503231 0.0890389
190 0.505279 0.0968075
191 0.507234 0.104819
192 0.509099 0.113053
193 0.510875 0.121491
194 0.512566 0.130114
195 0.514174 0.138904
196 0.515702 0.147843
197 0.517154 0.156914
198 0.518532 0.1661
199 0.519841 0.175388
200 0.521081 0.184763
201 0.522257 0.194213
202 0.52337 0.203727
203 0.524421 0.213293
204 0.525411 0.222902
205 0.526342 0.232547
206 0.527213 0.24222
207 0.528025 0.251913
208 0.528776 0.261622
209 0.529465 0.27134
210 0.530092 0.281062
211 0.530654 0.290786
212 0.531149 0.300505
213 0.531577 0.310217
214 0.531933 0.319919
215 0.532217 0.329605
216 0.532425 0.339274
217 0.532557 0.348922
218 0.53261 0.358545
219 0.532583 0.36814
220 0.532473 0.377705
221 0.532281 0.387235
222 0.532004 0.396728
223 0.531643 0.406179
224 0.531198 0.415587
225 0.530668 0.424946
226 0.530054 0.434255
227 0.529356 0.44351
228 0.528577 0.452707
229 0.527717 0.461843
230 0.526779 0.470916
231 0.525764 0.479923
232 0.524675 0.488859
233 0.523515 0.497724
234 0.522287 0.506513
235 0.520994 0.515224
236 0.51964 0.523855
237 0.518228 0.532404
238 0.516762 0.540867
239 0.515247 0.549242
240 0.513686 0.557528
241 0.512085 0.565722
242 0.510447 0.573822
243 0.508777 0.581825
244 0.50708 0.589729
245 0.50536 0.597533
246 0.503622 0.605233
247 0.501871 0.612826
248 0.500111 0.620311
249 0.498348 0.627683
250 0.496585 0.63494
251 0.494826 0.642078
252 0.493077 0.649092
253 0.491341 0.655977
254 0.489621 0.662729
255 0.487923 0.669342
256 0.486249 0.675809
257 0.484601 0.682122
258 0.482984 0.688275
259 0.4814 0.694257
260 0.479851 0.700061
261 0.478339 0.705675
262 0.476866 0.711089
263 0.475433 0.716291
264 0.474041 0.721269
265 0.472692 0.726011
266 0.471386 0.730504
267 0.470123 0.734735
268 0.468903 0.738693
269 0.467726 0.742363
270 0.466592 0.745736
271 0.4655 0.7488
272 0.46445 0.751546
273 0.463441 0.753966
274 0.462471 0.756052
275 0.461541 0.757802
276 0.460648 0.759212
277 0.459792 0.760283
278 0.45897 0.761019
279 0.458183 0.761424
280 0.457428 0.761507
281 0.456704 0.76128
282 0.456009 0.760757
283 0.455342 0.759955
284 0.454702 0.758894
285 0.454087 0.757595
286 0.453495 0.756082
287 0.452925 0.754382
288 0.452375 0.752522
289 0.451844 0.750531
290 0.45133 0.748437
291 0.450833 0.74627
292 0.450349 0.744059
293 0.449879 0.741833
294 0.44942 0.739621
295 0.448972 0.737449
296 0.448533 0.735343
297 0.448103 0.733326
298 0.447681 0.731421
299 0.447265 0.729647
300 0.446855 0.728021
301 0.446452 0.72656
302 0.446053 0.725276
303 0.44566 0.724181
304 0.445272 0.723282
305 0.444889 0.722588
306 0.444512 0.722102
307 0.444141 0.721827
308 0.443777 0.721766
309 0.443419 0.721917
310 0.44307 0.72228
311 0.442729 0.722851
312 0.442398 0.723627
313 0.442078 0.724604
314 0.44177 0.725777
315 0.441475 0.72714
316 0.441194 0.728688
317 0.440929 0.730413
318 0.44068 0.732311
319 0.440449 0.734373
320 0.440236 0.736595
321 0.440044 0.73897
322 0.439872 0.741491
323 0.439722 0.744152
324 0.439595 0.746947
325 0.439491 0.749871
326 0.439412 0.752919
327 0.439357 0.756083
328 0.439328 0.759361
329 0.439325 0.762746
330 0.439348 0.766233
331 0.439397 0.769819
332 0.439473 0.773498
333 0.439575 0.777266
334 0.439705 0.78112
335 0.43986 0.785053
336 0.440043 0.789064
337 0.440251 0.793147
338 0.440485 0.797299
339 0.440745 0.801516
340 0.44103 0.805793
341 0.44134 0.810128
342 0.441674 0.814516
343 0.442031 0.818953
344 0.442412 0.823437
345 0.442815 0.827963
346 0.443239 0.832527
347 0.443684 0.837127
348 0.444149 0.841758
349 0.444634 0.846418
350 0.445137 0.851102
351 0.445657 0.855808
352 0.446194 0.860531
353 0.446746 0.86527
354 0.447312 0.870021
355 0.447891 0.87478
356 0.448483 0.879546
357 0.449085 0.884314
358 0.449696 0.889082
359 0.450316 0.893847
360 0.450942 0.898606
361 0.451573 0.903358
362 0.452208 0.908098
363 0.452846 0.912825
364 0.453484 0.917537
365 0.454122 0.92223
366 0.454757 0.926903
367 0.455389 0.931553
368 0.456016 0.936177
369 0.456637 0.940774
370 0.45725 0.945342
371 0.457854 0.949878
372 0.458448 0.95438
373 0.45903 0.958846
374 0.4596 0.963274
375 0.460157 0.967662
376 0.460699 0.972008
377 0.461227 0.97631
378 0.461738 0.980565
379 0.462233 0.984773
380 0.46271 0.98893
381 0.46317 0.993035
382 0.463612 0.997086
383 0.464036 1.00108
384 0.464441 1.00502
385 0.464827 1.00889
386 0.465194 1.0127
387 0.465542 1.01645
388 0.46587 1.02013
389 0.466179 1.02374
390 0.466468 1.02728
391 0.466737 1.03075
392 0.466987 1.03413
393 0.467217 1.03744
394 0.467427 1.04066
395 0.467617 1.0438
396 0.467787 1.04684
397 0.467938 1.0498
398 0.468068 1.05266
399 0.468179 1.05542
400 0.468269 1.05807
401 0.468339 1.06062
402 0.468389 1.06306
403 0.468419 1.06538
404 0.468428 1.06758
405 0.468417 1.06966
406 0.468386 1.07162
407 0.468333 1.07344
408 0.46826 1.07513
409 0.468166 1.07668
410 0.46805 1.0781
411 0.467913 1.07937
412 0.467755 1.08049
413 0.467574 1.08147
414 0.467372 1.0823
415 0.467146 1.08298
416 0.466898 1.08351
417 0.466627 1.08389
418 0.466332 1.08412
419 0.466013 1.0842
420 0.465669 1.08414
421 0.4653 1.08393
422 0.464906 1.08359
423 0.464484 1.0831
424 0.464036 1.08249
425 0.463561 1.08176
426 0.463057 1.0809
427 0.462524 1.07993
428 0.461962 1.07886
429 0.46137 1.07769
430 0.460747 1.07643
431 0.460093 1.07508
432 0.459408 1.07367
433 0.458691 1.07218
434 0.457942 1.07064
435 0.457161 1.06905
436 0.456348 1.06742
437 0.455502 1.06576
438 0.454625 1.06408
439 0.453715 1.06237
440 0.452774 1.06066
441 0.451802 1.05894
442 0.4508 1.05723
443 0.449767 1.05552
444 0.448706 1.05384
445 0.447616 1.05217
446 0.446499 1.05052
447 0.445356 1.0489
448 0.444188 1.04732
449 0.442995 1.04576
450 0.44178 1.04425
451 0.440543 1.04277
452 0.439286 1.04134
453 0.43801 1.03994
454 0.436717 1.03859
455 0.435407 1.03728
456 0.434082 1.03601
457 0.432744 1.03478
458 0.431394 1.0336
459 0.430034 1.03245
460 0.428665 1.03135
461 0.427289 1.03029
462 0.425908 1.02926
463 0.424523 1.02827
464 0.423135 1.02732
465 0.421747 1.0264
466 0.42036 1.02552
467 0.418977 1.02466
468 0.417598 1.02383
469 0.416226 1.02304
470 0.414863 1.02227
471 0.41351 1.02152
472 0.412169 1.0208
473 0.410843 1.0201
474 0.409533 1.01942
475 0.40824 1.01876
476 0.406968 1.01812
477 0.405716 1.0175
478 0.404488 1.01689
479 0.403284 1.0163
480 0.402107 1.01572
481 0.400957 1.01515
482 0.399837 1.0146
483 0.398746 1.01405
484 0.397688 1.01352
485 0.396661 1.01299
486 0.395669 1.01248
487 0.39471 1.01197
488 0.393787 1.01146
489 0.3929 1.01096
490 0.392049 1.01047
491 0.391234 1.00998
492 0.390456 1.0095
493 0.389716 1.00902
494 0.389012 1.00854
495 0.388346 1.00806
496 0.387716 1.00759
497 0.387124 1.00712
498 0.386567 1.00664
499 0.386048 1.00617
500 0.385563 1.0057
501 0.385115 1.00523
502 0.3847 1.00476
503 0.384321 1.00429
504 0.383974 1.00381
505 0.383661 1.00334
506 0.38338 1.00286
507 0.38313 1.00239
508 0.382911 1.00191
509 0.382722 1.00143
510 0.382563 1.00095
511 0.382432 1.00047
512 0.382329 0.99999
513 0.382253 0.999507
514 0.382203 0.999023
515 0.382179 0.998537
516 0.382179 0.998051
517 0.382203 0.997564
518 0.38225 0.997076
519 0.382319 0.996588
520 0.38241 0.9961
521 0.382521 0.99561
522 0.382652 0.995121
523 0.382803 0.994632
524 0.382971 0.994142
525 0.383158 0.993653
526 0.38336 0.993163
527 0.383579 0.992674
528 0.383812 0.992184
529 0.384059 0.991694
530 0.38432 0.991204
531 0.384593 0.990714
532 0.384877 0.990223
533 0.385172 0.989732
534 0.385476 0.989239
535 0.385788 0.988746
536 0.386109 0.98825
537 0.386435 0.987753
538 0.386768 0.987253
539 0.387105 0.98675
540 0.387446 0.986243
541 0.387789 0.985733
542 0.388135 0.985217
543 0.388481 0.984696
544 0.388827 0.984169
545 0.389171 0.983634
546 0.389514 0.983092
547 0.389854 0.982542
548 0.390191 0.981982
549 0.390522 0.981412
550 0.390849 0.980831
551 0.39117 0.980238
552 0.391484 0.979633
553 0.39179 0.979015
554 0.392089 0.978383
555 0.39238 0.977736
556 0.392662 0.977075
557 0.392934 0.976398
558 0.393197 0.975705
559 0.393451 0.974996
560 0.393694 0.974271
561 0.393927 0.97353
562 0.39415 0.972772
563 0.394362 0.971998
564 0.394565 0.971209
565 0.394757 0.970403
566 0.394939 0.969583
567 0.395111 0.968748
568 0.395274 0.967899
569 0.395427 0.967037
570 0.395572 0.966164
571 0.395708 0.965279
572 0.395835 0.964383
573 0.395956 0.963479
574 0.396069 0.962567
575 0.396175 0.961648
576 0.396276 0.960724
577 0.396371 0.959795
578 0.396462 0.958863
579 0.396548 0.95793
580 0.396631 0.956996
581 0.396712 0.956063
582 0.39679 0.955131
583 0.396867 0.954203
584 0.396943 0.953278
585 0.397019 0.952359
586 0.397096 0.951445
587 0.397173 0.950538
588 0.397253 0.949639
589 0.397335 0.948748
590 0.39742 0.947866
591 0.397509 0.946993
592 0.397601 0.94613
593 0.397698 0.945277
594 0.3978 0.944435
595 0.397908 0.943604
596 0.398021 0.942783
597 0.398139 0.941973
598 0.398265 0.941175
599 0.398396 0.940386
600 0.398534 0.939609
601 0.398679 0.938841
602 0.398831 0.938084
603 0.39899 0.937337
604 0.399156 0.936598
605 0.399329 0.935869
606 0.399509 0.935148
607 0.399695 0.934435
608 0.399889 0.933729
609 0.400089 0.93303
610 0.400295 0.932338
611 0.400507 0.93165
612 0.400725 0.930968
613 0.400949 0.93029
614 0.401178 0.929616
615 0.401413 0.928945
616 0.401651 0.928276
617 0.401894 0.927609
618 0.402141 0.926942
619 0.402391 0.926276
620 0.402644 0.92561
621 0.402899 0.924943
622 0.403156 0.924275
623 0.403415 0.923604
624 0.403674 0.92293
625 0.403934 0.922253
626 0.404194 0.921572
627 0.404453 0.920886
628 0.40471 0.920195
629 0.404965 0.919499
630 0.405218 0.918796
631 0.405467 0.918086
632 0.405713 0.917369
633 0.405955 0.916644
634 0.406191 0.915912
635 0.406422 0.91517
636 0.406647 0.914419
637 0.406866 0.913658
638 0.407077 0.912888
639 0.407281 0.912107
640 0.407476 0.911315
641 0.407663 0.910511
642 0.407841 0.909696
643 0.40801 0.908869
644 0.408169 0.90803
645 0.408318 0.907177
646 0.408456 0.906312
647 0.408584 0.905433
648 0.408702 0.90454
649 0.408808 0.903634
650 0.408903 0.902712
651 0.408987 0.901777
652 0.40906 0.900826
653 0.409122 0.89986
654 0.409172 0.898879
655 0.409212 0.897881
656 0.40924 0.896868
657 0.409258 0.895839
658 0.409264 0.894794
659 0.409261 0.893731
660 0.409247 0.892653
661 0.409224 0.891557
662 0.40919 0.890444
663 0.409148 0.889314
664 0.409097 0.888167
665 0.409037 0.887002
666 0.408969 0.88582
667 0.408893 0.88462
668 0.408811 0.883403
669 0.408721 0.882167
670 0.408625 0.880914
671 0.408524 0.879643
672 0.408416 0.878354
673 0.408304 0.877048
674 0.408188 0.875723
675 0.408068 0.87438
676 0.407944 0.873019
677 0.407817 0.871641
678 0.407688 0.870245
679 0.407556 0.86883
680 0.407423 0.867398
681 0.407289 0.865949
682 0.407154 0.864481
683 0.407019 0.862997
684 0.406884 0.861495
685 0.406749 0.859975
686 0.406615 0.858439
687 0.406482 0.856886
688 0.406351 0.855315
689 0.406221 0.853729
690 0.406094 0.852126
691 0.405968 0.850507
692 0.405845 0.848872
693 0.405725 0.847222
694 0.405608 0.845556
695 0.405494 0.843876
696 0.405384 0.842182
697 0.405276 0.840473
698 0.405172 0.838751
699 0.405072 0.837016
700 0.404975 0.835268
701 0.404882 0.833508
702 0.404793 0.831737
703 0.404707 0.829955
704 0.404625 0.828163
705 0.404547 0.826361
706 0.404472 0.82455
707 0.4044 0.822731
708 0.404332 0.820905
709 0.404266 0.819073
710 0.404204 0.817234
711 0.404145 0.815391
712 0.404089 0.813544
713 0.404035 0.811693
714 0.403984 0.809841
715 0.403935 0.807987
716 0.403888 0.806133
717 0.403842 0.804279
718 0.403798 0.802426
719 0.403756 0.800576
720 0.403715 0.79873
721 0.403675 0.796887
722 0.403635 0.79505
723 0.403596 0.793219
724 0.403557 0.791394
725 0.403518 0.789578
726 0.403479 0.78777
727 0.40344 0.785972
728 0.4034 0.784184
729 0.403359 0.782407
730 0.403317 0.780641
731 0.403273 0.778888
732 0.403229 0.777149
733 0.403182 0.775423
734 0.403134 0.773711
735 0.403084 0.772014
736 0.403031 0.770332
737 0.402976 0.768667
738 0.402919 0.767017
739 0.402859 0.765384
740 0.402797 0.763768
741 0.402732 0.762169
742 0.402663 0.760588
743 0.402592 0.759025
744 0.402518 0.757479
745 0.402441 0.755951
746 0.40236 0.754441
747 0.402276 0.75295
748 0.402189 0.751477
749 0.402099 0.750022
750 0.402005 0.748585
751 0.401908 0.747167
752 0.401808 0.745767
753 0.401704 0.744384
754 0.401597 0.74302
755 0.401487 0.741674
756 0.401373 0.740345
757 0.401257 0.739033
758 0.401137 0.737739
759 0.401014 0.736463
760 0.400888 0.735203
761 0.400759 0.73396
762 0.400627 0.732734
763 0.400492 0.731524
764 0.400354 0.73033
765 0.400214 0.729153
766 0.40007 0.727991
767 0.399924 0.726845
768 0.399776 0.725714
769 0.399625 0.724599
770 0.399472 0.723499
771 0.399316 0.722413
772 0.399157 0.721343
773 0.398997 0.720287
774 0.398834 0.719245
775 0.398669 0.718218
776 0.398502 0.717204
777 0.398333 0.716205
778 0.398161 0.715219
779 0.397988 0.714247
780 0.397813 0.713289
781 0.397635 0.712344
782 0.397456 0.711412
783 0.397275 0.710493
784 0.397092 0.709587
785 0.396907 0.708694
786 0.39672 0.707814
787 0.396531 0.706947
788 0.396341 0.706092
789 0.396148 0.705249
790 0.395954 0.704419
791 0.395758 0.7036
792 0.39556 0.702794
793 0.395361 0.701999
794 0.395159 0.701215
795 0.394956 0.700444
796 0.394751 0.699683
797 0.394545 0.698933
798 0.394336 0.698194
799 0.394126 0.697466
800 0.393914 0.696747
801 0.3937 0.696039
802 0.393485 0.69534
803 0.393268 0.694651
804 0.393049 0.693971
805 0.392829 0.6933
806 0.392607 0.692637
807 0.392384 0.691982
808 0.392159 0.691335
809 0.391933 0.690695
810 0.391705 0.690062
811 0.391476 0.689435
812 0.391246 0.688814
813 0.391015 0.688199
814 0.390783 0.687588
815 0.39055 0.686982
816 0.390315 0.68638
817 0.39008 0.685782
818 0.389845 0.685186
819 0.389609 0.684593
820 0.389372 0.684001
821 0.389135 0.683411
822 0.388898 0.682821
823 0.388661 0.682231
824 0.388424 0.681641
825 0.388187 0.681049
826 0.387951 0.680456
827 0.387715 0.679861
828 0.38748 0.679262
829 0.387246 0.67866
830 0.387013 0.678054
831 0.386782 0.677443
832 0.386552 0.676827
833 0.386324 0.676205
834 0.386098 0.675577
835 0.385874 0.674942
836 0.385653 0.674299
837 0.385434 0.673649
838 0.385218 0.672991
839 0.385005 0.672323
840 0.384795 0.671646
841 0.38459 0.67096
842 0.384387 0.670264
843 0.38419 0.669557
844 0.383996 0.66884
845 0.383807 0.668111
846 0.383623 0.667371
847 0.383444 0.66662
848 0.383271 0.665857
849 0.383103 0.665082
850 0.382942 0.664294
851 0.382786 0.663495
852 0.382638 0.662683
853 0.382496 0.661858
854 0.382361 0.661021
855 0.382234 0.660171
856 0.382114 0.659309
857 0.382003 0.658434
858 0.381899 0.657547
859 0.381805 0.656647
860 0.381719 0.655735
861 0.381643 0.654811
862 0.381576 0.653874
863 0.381519 0.652926
864 0.381471 0.651966
865 0.381435 0.650995
866 0.381408 0.650012
867 0.381393 0.649018
868 0.381388 0.648014
869 0.381395 0.646999
870 0.381414 0.645974
871 0.381444 0.644939
872 0.381486 0.643895
873 0.381541 0.642841
874 0.381608 0.641778
875 0.381687 0.640707
876 0.381779 0.639627
877 0.381885 0.638539
878 0.382003 0.637444
879 0.382134 0.636342
880 0.382278 0.635232
881 0.382436 0.634117
882 0.382607 0.632994
883 0.382791 0.631866
884 0.382989 0.630733
